ID,name,category,energy_kcal,fat_g,fatty_acids_sat_g,fatty_acids_monounsat_g,fatty_acids_polyunsat_g,cholesterol_mg,carbohydrates_g,sugars_g,starch_g,fibres_g,protein_g,salt_g,alcohol_g,water_g,vit_A_activity_re_µg,vit_A_activity_rae_µg,retinol_µg,beta_carotene_activity_µg,beta_carotene_µg,vit_B1_mg,vit_B2_mg,vit_B6_mg,vit_B12_µg,niacin_mg,folate_µg,panthotenic_acid_mg,vit_c_mg,vit_d_µg,vit_e_activity_mg,potassium_mg,sodium_mg,chloride_mg,calcium_mg,magnesium_mg,phosphorus_mg,iron_mg,iodide_µg,zinc_mg,split
285,"Curd cheese puff pastry (with butter), raw",cereals,1.10386230679762,0.997547462517778,1.6934437423732531,0.357424347202165,-0.06950281937683842,0.5889355731332478,0.588837782589885,-0.37403338575781,1.0635185548771855,-0.2380353332407403,-0.2692775983389465,-0.05300264038619381,-0.12265494824935523,-0.8527848102318456,0.3118620281932344,0.3459791295423653,0.368844085327802,-0.0771195892390804,-0.07314343730010571,-0.12441231019545371,-0.1258163727971692,-0.4146665129820565,-0.1884578063712095,-0.5432149017606301,-0.1207005519563963,-0.3791507791371423,-0.4206976135773436,-0.04175467993644392,-0.1573312711435324,-0.5102758552015451,-0.0500881712700896,-0.0412396942032663,-0.2296189860527265,-0.3090521892736509,-0.3491989990467743,-0.3094106975988866,-0.08152778411942341,-0.4484786084139179,train
286,"Curd cheese puff pastry (with vegetable fat), raw",cereals,1.075162270812136,0.9630181213451068,0.6978478553366424,1.0409818118965926,0.3763873721592256,-0.2914142188283738,0.5842108032731226,-0.3882990381389609,1.069412973720552,-0.2380353332407403,-0.2692775983389465,-0.03966738524550021,-0.12265494824935523,-0.828297100034701,0.0542149111425522,0.0801394378894864,0.1031215677276803,-0.1073256077231216,-0.10346379956256521,-0.12441231019545371,-0.1258163727971692,-0.4146665129820565,-0.1858672753916969,-0.527393372644694,-0.1163275433767709,-0.3361823556170413,-0.4206976135773436,0.4908164585518098,0.7223251988960825,-0.476960507079957,-0.0434181084871547,-0.0345571705855361,-0.2361919085013047,-0.3090521892736509,-0.3428772851683343,-0.3094106975988866,-0.07821047693818302,-0.4484786084139179,train
287,"Curd, with fruits, with sugar",dairy,-0.5549997731633477,-0.4929690981025156,-0.3508464790085877,-0.4628446104311476,-0.3083725648425872,-0.4213018930522196,-0.100582135607698,0.4890385833018231,-0.5397633705184373,-0.5386539100677675,-0.1266004729685878,-0.1463494263710488,-0.12265494824935523,0.5360181823776325,-0.135181313974174,-0.1133629227013842,-0.0832532536446267,-0.150792805053815,-0.14709554037927533,-0.3048595123927267,0.6630432769011372,-0.5797696826418158,-0.12369453188339571,-0.527393372644694,-0.0795942713079181,-0.3361823556170413,-0.3939842089274004,-0.2699994535742671,-0.2701077416614317,-0.476960507079957,-0.1511396224315545,-0.1374680342985819,0.1318917486190731,-0.4527332722428139,-0.1532258688151333,-0.544691105800519,0.057799117492671095,-0.5791581618955098,train
288,Curds min. 40% fidm,dairy,-0.14745926216947683,0.2666764076962439,0.7111224671637971,-0.03903898232060261,-0.21282466665628771,0.2281364780670093,-0.5817879845509778,-0.2385096881368758,-0.5397633705184373,-0.5637054581366865,-0.2912279253190016,-0.1463494263710488,-0.12265494824935523,0.4765480290417101,0.0968717186012744,0.1289671363563416,0.1584804255610391,-0.1279541081512473,-0.12417038842473271,-0.2823036121180676,0.5196142496832632,-0.5797696826418158,-0.12110400090388321,-0.5242290668215068,-0.0769704661601428,-0.393473586977176,-0.4046695707873776,-0.19391786236165942,-0.2145870177141582,-0.476960507079957,-0.150472616153261,-0.1379135358730972,0.1318917486190731,-0.4624414535245141,-0.2164430075995336,-0.544691105800519,-0.037573463967988704,-0.6444979386363057,test
289,Curds with at most 10% fidm,dairy,-0.8477401402152832,-0.619576682402309,-0.5234164327616002,-0.5448715061944789,-0.3242972145403038,-0.5367561602770357,-0.5586530879671663,-0.2171112095651494,-0.5397633705184373,-0.5637054581366865,0.1148531238120186,-0.1463494263710488,-0.12265494824935523,0.8613549035682658,-0.1778381214328962,-0.1549568880620387,-0.1238497493890897,-0.1633172517423198,-0.15966739790273413,-0.3048595123927267,0.8423295609234795,-0.538493890226876,-0.11074187698583302,-0.5147361493519451,-0.0533562198301659,-0.350505163457075,-0.4206976135773436,-0.3460810447868748,-0.2839879226482501,-0.4103298108367812,-0.149138603596674,-0.1347950248514898,0.2436314302449021,-0.4274920009103933,0.036425547538067295,-0.544691105800519,0.11585199316437729,-0.513818385154714,test
290,"Curds, plain, half fat",dairy,-0.6296198667256058,-0.3433419530209418,-0.1384526897741106,-0.3808177146678163,-0.2924479151448707,-0.2914142188283738,-0.5632800672839287,-0.2242440357557248,-0.5397633705184373,-0.5637054581366865,-0.016848838068311896,-0.1463494263710488,-0.12265494824935523,0.7738987957213214,-0.0908182342171029,-0.0663436575110791,-0.035275576855715904,-0.1522662693701097,-0.14857458244085872,-0.3048595123927267,0.9140440745324164,-0.5797696826418158,-0.09778922208827022,-0.5179004551751324,-0.0603530335575664,-0.1929542772167044,-0.4153549326473549,-0.2699994535742671,-0.2614326285446702,-0.4436451589583691,-0.1494721067358207,-0.1352405264260051,0.2436314302449021,-0.4391418184484336,-0.02679159124633271,-0.544691105800519,0.06609238544577199,-0.5791581618955098,test
291,"Currant, black, raw",fruits,-0.7903400682443155,-0.5792924510341929,-0.5234164327616002,-0.5312003569005903,-0.24467396605172093,-0.536757603473416,-0.3041692255452396,0.22512401425053,-0.5397633705184373,0.8892843298606117,-0.905837080760546,-0.1596846815117424,-0.12265494824935523,0.7459128412102992,-0.165894215344454,-0.1513400215089383,-0.1293856351724256,-0.1220602508860685,-0.12490990945552441,-0.2371918115687493,-0.2692454000150431,-0.4146665129820565,-0.2195441781253601,-0.5147361493519451,-0.1224497553882464,-0.2788911242569065,10.756190891958964,-0.3460810447868748,0.0803668282557322,0.2226618034733892,-0.1593104493406498,-0.1537288417683921,-0.104733459529741,-0.1731376513298481,-0.5704589847921754,-0.07413028939725412,-0.09977297361624532,-0.6444979386363057,train
292,"Currant, red, raw",fruits,-0.9108802193833476,-0.5908022314250833,-0.5101418209344454,-0.5312003569005903,-0.2605986157494375,-0.536757603473416,-0.4244706877810595,0.004006402342690094,-0.5397574760995939,0.5886657530335845,-0.8729115902904633,-0.1596846815117424,-0.12265494824935523,0.8018847502323435,-0.1795443937312451,-0.1585737546151391,-0.1293856351724256,-0.1566866623189937,-0.15375122965640053,-0.2597477118434085,-0.412674427232917,-0.538493890226876,-0.2195441781253601,-0.5210647609983196,-0.1311957725474971,0.1651159187841376,1.230190793789157,-0.3460810447868748,-0.0775202304693267,-0.1104916777424898,-0.1584766914927829,-0.1539515925556498,-0.2296189860527265,-0.3867176395272525,-0.671606406847216,-0.3878375003327641,-0.09977297361624532,-0.7098377153771016,train
293,"Date, dried",fruits,0.460981500722781,-0.5965571216205284,-0.4968672091072906,-0.5038580583128133,-0.324281289890606,-0.536757603473416,2.240669398674027,4.148178419067045,-0.5397633705184373,1.3151606470322337,-0.7851102823702426,-0.1596846815117424,-0.12265494824935523,-1.2690758835833011,-0.1795443937312451,-0.1585737546151391,-0.1293856351724256,-0.1566866623189937,-0.15301170862560884,-0.1920800110194311,-0.34095991362398,-0.2082875509073575,-0.2195441781253601,-0.1824840379172863,-0.0621022369894166,0.093501879583969,-0.4153549326473549,-0.3460810447868748,-0.1226308186764864,1.555275728336906,-0.1564756726579024,-0.1434823055545391,-0.032431312595381,0.4481859506989645,-0.481954990494015,0.3180037242721332,-0.09977297361624532,-0.5791581618955098,train
294,"Deer (average), raw",meat,-0.5549997731633477,-0.4411750863435092,-0.3375718671814328,-0.3534754160800392,-0.2924479151448707,0.1848405866590607,-0.752986219271183,-0.4667601262352912,-0.5397633705184373,-0.5637054581366865,1.2123694728147765,-0.1330141712303553,-0.12265494824935523,0.5500111596331438,-0.1829569383279428,-0.1603821878916893,-0.1293856351724256,-0.1640539839004672,-0.16040691893352582,0.2364820941990921,0.3403279656609209,0.5346767125615588,0.039508919825894495,-0.6127979868125173,-0.1792988669233758,0.379958036384643,-0.4260402945073323,-0.3460049631956622,-0.2614326285446702,0.1560311072302134,-0.1394670125614182,-0.1481600720869502,-0.4136608146129156,-0.2119703764566489,0.352511241460069,0.3572171256390717,-0.10309028079748561,1.2503555868467744,train
295,"Deer, entrecôte, raw",meat,-0.5607397803604445,-0.5102337686888512,-0.3773957026628973,-0.421831162549482,-0.24467396605172093,0.3147282608829066,-0.752986219271183,-0.4667601262352912,-0.5240864738320868,-0.5637054581366865,1.486748560065466,-0.1463494263710488,-0.12265494824935523,0.4310708529612991,-0.1829569383279428,-0.1603821878916893,-0.1293856351724256,-0.1640539839004672,-0.16040691893352582,0.2590379944737512,1.5953319538173172,3.382706389192405,1.4124903389675467,1.1265578383495578,-0.1705528497641251,0.2224071501442723,-0.4260402945073323,-0.04175467993644392,-0.2492874701812041,0.1893464553518013,-0.142468540813739,-0.1481600720869502,-0.4583566872632472,-0.1731376513298481,0.352511241460069,0.631710935207643,-0.043378751535159306,1.0543362566243866,test
296,Dough for french pizza from Alsace,cereals,0.07066101132020018,-0.4641946471252898,-0.3508464790085877,-0.4628446104311476,-0.24467396605172093,-0.4501658206575187,1.093178528116976,-0.4239631690918383,1.7531655595510385,0.1126863397241248,-0.2253769443788361,0.013673635317273692,-0.12265494824935523,-0.401511293741612,-0.1454189477642673,-0.1224050890841352,-0.0924797299501865,-0.1574233944771411,-0.15375122965640053,-0.011632808822158008,-0.412674427232917,-0.1670117584924177,-0.2195441781253601,-0.4482857270650133,-0.0690990507168172,-0.2788911242569065,-0.4260402945073323,-0.3460810447868748,-0.242347379687795,-0.5102758552015451,0.0066073623848572,0.0166755104837287,-0.4070878921643374,-0.1343049262030473,-0.3555207129252144,-0.11334369076419282,-0.10143162720686551,-0.3177990549323262,train
297,"Dried meat (Hobel-, Bündner-, Walliser-, Tessiner- dried meat)",meat,-0.10727921178979942,-0.429665305952619,-0.324297255354278,-0.3398042667861506,-0.2924479151448707,0.675527355949145,-0.7344783020041338,-0.4382288214729892,-0.5397633705184373,-0.5637054581366865,3.264725045449933,0.387060779256694,-0.12265494824935523,-0.2440902996171119,-0.1778381214328962,-0.1549568880620387,-0.1238497493890897,-0.1640539839004672,-0.16040691893352582,-0.10185640992079462,0.3044707088564524,1.0299862215408364,0.18716918565811,2.7160200961222127,-0.2230280781179133,0.9528703499859904,-0.3672708042774569,-0.3460049631956622,-0.2839705724220166,1.255437595242615,0.3801308782292158,0.4243094511652733,-0.4793893818064524,0.0986914245577571,1.1743340456572733,1.0238449488770305,-0.10806541224255091,3.406568219293037,train
298,Drinking water (average Switzerland),non_alcoholic_beverages,-1.1978805792381864,-0.6310864627931992,-0.536691044588755,-0.5448715061944789,-0.3242972145403038,-0.536757603473416,-0.752986219271183,-0.4667601262352912,-0.5397633705184373,-0.5637054581366865,-1.0485142061309043,-0.1596846815117424,-0.12265494824935523,1.4280704824164665,-0.1829569383279428,-0.1603821878916893,-0.1293856351724256,-0.1640539839004672,-0.16040691893352582,-0.3274154126673859,-0.5561034544507909,-0.7035970598866352,-0.2195441781253601,-0.6128296298707492,-0.2230289527196292,-0.765866590818052,-0.4260402945073323,-0.3460810447868748,-0.2839879226482501,-0.8767446845390122,-0.1598107040493699,-0.1568473527899996,-0.4333795819586501,-0.600297627724657,-0.9118315342279372,-0.544691105800519,-0.10806624156934622,-0.8405172688586933,train
299,Dulce de Leche,sweets,0.518381572693749,-0.2109794785257033,0.04739187580605661,-0.3124619681983736,-0.276523265447154,-0.1326626169992289,1.6808049013457889,3.285106450007412,-0.5397633705184373,-0.5637054581366865,-0.4229298871993326,-0.1330141712303553,-0.12265494824935523,-0.873774276115112,-0.0396300652666363,-0.013899092491123402,0.014547395194306496,-0.1390050905234574,-0.13526320388660812,-0.2597477118434085,0.7706150473145426,-0.538493890226876,-0.1495998416785212,-0.5527078192301919,-0.1792988669233758,0.021887840383800605,-0.3565854424174796,-0.2699994535742671,-0.2440824023111472,0.0560850628654494,-0.137132490587391,-0.1192024697434525,0.90092367510272,-0.2702194641468501,0.09964268632246759,-0.5054777044335802,0.03291931363336839,-0.4484786084139179,train
